err.hat,errxy,n,p,prop,err,strat
0.25,0.38655,10,10,0.5,0.47719875,logreg
0.625,0.56055,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4623,10,10,0.5,0.47719875,logreg
0.375,0.4642,10,10,0.5,0.47719875,logreg
0.583333333333333,0.60055,10,10,0.5,0.47719875,logreg
0.458333333333333,0.51365,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4444,10,10,0.5,0.47719875,logreg
0.208333333333333,0.4479,10,10,0.5,0.47719875,logreg
0.25,0.4381,10,10,0.5,0.47719875,logreg
0.375,0.36805,10,10,0.5,0.47719875,logreg
0.666666666666667,0.42665,10,10,0.5,0.47719875,logreg
0.625,0.5223,10,10,0.5,0.47719875,logreg
0,0.38495,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4168,10,10,0.5,0.47719875,logreg
0.5,0.43625,10,10,0.5,0.47719875,logreg
0.5,0.61595,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4531,10,10,0.5,0.47719875,logreg
0.0625,0.4254,10,10,0.5,0.47719875,logreg
0.5,0.49935,10,10,0.5,0.47719875,logreg
0.375,0.50955,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4513,10,10,0.5,0.47719875,logreg
0.541666666666667,0.5318,10,10,0.5,0.47719875,logreg
0.291666666666667,0.40805,10,10,0.5,0.47719875,logreg
0.666666666666667,0.4797,10,10,0.5,0.47719875,logreg
0.9375,0.5295,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4031,10,10,0.5,0.47719875,logreg
0.791666666666667,0.47495,10,10,0.5,0.47719875,logreg
0.5625,0.49095,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.51495,10,10,0.5,0.47719875,logreg
0.5,0.513,10,10,0.5,0.47719875,logreg
0.541666666666667,0.48185,10,10,0.5,0.47719875,logreg
0.625,0.4596,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4427,10,10,0.5,0.47719875,logreg
0.708333333333333,0.52235,10,10,0.5,0.47719875,logreg
0.166666666666667,0.45475,10,10,0.5,0.47719875,logreg
0.791666666666667,0.48655,10,10,0.5,0.47719875,logreg
0.5,0.5355,10,10,0.5,0.47719875,logreg
0.375,0.59485,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4902,10,10,0.5,0.47719875,logreg
0.666666666666667,0.50795,10,10,0.5,0.47719875,logreg
0.625,0.4715,10,10,0.5,0.47719875,logreg
0.791666666666667,0.37525,10,10,0.5,0.47719875,logreg
0.25,0.4298,10,10,0.5,0.47719875,logreg
0.416666666666667,0.50035,10,10,0.5,0.47719875,logreg
0.25,0.4284,10,10,0.5,0.47719875,logreg
0.5,0.402,10,10,0.5,0.47719875,logreg
0.625,0.4781,10,10,0.5,0.47719875,logreg
0.583333333333333,0.5448,10,10,0.5,0.47719875,logreg
0.375,0.43165,10,10,0.5,0.47719875,logreg
0.4375,0.4653,10,10,0.5,0.47719875,logreg
0.25,0.46275,10,10,0.5,0.47719875,logreg
0.5,0.52005,10,10,0.5,0.47719875,logreg
0.4375,0.32955,10,10,0.5,0.47719875,logreg
0.0625,0.46235,10,10,0.5,0.47719875,logreg
0.5,0.52895,10,10,0.5,0.47719875,logreg
0.541666666666667,0.40545,10,10,0.5,0.47719875,logreg
0.1875,0.49295,10,10,0.5,0.47719875,logreg
0.5625,0.5339,10,10,0.5,0.47719875,logreg
0.291666666666667,0.49885,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.508,10,10,0.5,0.47719875,logreg
0,0.4034,10,10,0.5,0.47719875,logreg
0.25,0.649,10,10,0.5,0.47719875,logreg
0.291666666666667,0.44785,10,10,0.5,0.47719875,logreg
0.5,0.56775,10,10,0.5,0.47719875,logreg
0.125,0.50885,10,10,0.5,0.47719875,logreg
0.4375,0.46015,10,10,0.5,0.47719875,logreg
0.208333333333333,0.44465,10,10,0.5,0.47719875,logreg
0.458333333333333,0.5164,10,10,0.5,0.47719875,logreg
0.333333333333333,0.3872,10,10,0.5,0.47719875,logreg
0.291666666666667,0.449,10,10,0.5,0.47719875,logreg
0.625,0.4621,10,10,0.5,0.47719875,logreg
0.583333333333333,0.5877,10,10,0.5,0.47719875,logreg
0.333333333333333,0.44245,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4045,10,10,0.5,0.47719875,logreg
0.166666666666667,0.4097,10,10,0.5,0.47719875,logreg
0.375,0.44645,10,10,0.5,0.47719875,logreg
0.375,0.4241,10,10,0.5,0.47719875,logreg
0.4375,0.47525,10,10,0.5,0.47719875,logreg
0.375,0.41465,10,10,0.5,0.47719875,logreg
0.291666666666667,0.451,10,10,0.5,0.47719875,logreg
0.25,0.5316,10,10,0.5,0.47719875,logreg
0.5,0.46965,10,10,0.5,0.47719875,logreg
0.1875,0.39195,10,10,0.5,0.47719875,logreg
0.625,0.376,10,10,0.5,0.47719875,logreg
0.5,0.4664,10,10,0.5,0.47719875,logreg
0.75,0.4747,10,10,0.5,0.47719875,logreg
0.708333333333333,0.3346,10,10,0.5,0.47719875,logreg
0.458333333333333,0.3586,10,10,0.5,0.47719875,logreg
0.375,0.50255,10,10,0.5,0.47719875,logreg
0.625,0.53,10,10,0.5,0.47719875,logreg
0.5,0.48795,10,10,0.5,0.47719875,logreg
0.583333333333333,0.48135,10,10,0.5,0.47719875,logreg
0.458333333333333,0.44155,10,10,0.5,0.47719875,logreg
0.583333333333333,0.44545,10,10,0.5,0.47719875,logreg
0.166666666666667,0.3965,10,10,0.5,0.47719875,logreg
0.416666666666667,0.3901,10,10,0.5,0.47719875,logreg
0.625,0.41365,10,10,0.5,0.47719875,logreg
0.458333333333333,0.50105,10,10,0.5,0.47719875,logreg
0.25,0.4618,10,10,0.5,0.47719875,logreg
0.375,0.46995,10,10,0.5,0.47719875,logreg
0.333333333333333,0.55905,10,10,0.5,0.47719875,logreg
0.166666666666667,0.4379,10,10,0.5,0.47719875,logreg
0.375,0.55045,10,10,0.5,0.47719875,logreg
0.25,0.43165,10,10,0.5,0.47719875,logreg
0.708333333333333,0.5027,10,10,0.5,0.47719875,logreg
0.333333333333333,0.48425,10,10,0.5,0.47719875,logreg
0.708333333333333,0.34265,10,10,0.5,0.47719875,logreg
0.5,0.4235,10,10,0.5,0.47719875,logreg
0.458333333333333,0.51335,10,10,0.5,0.47719875,logreg
0.375,0.3683,10,10,0.5,0.47719875,logreg
0.333333333333333,0.4022,10,10,0.5,0.47719875,logreg
0.333333333333333,0.53865,10,10,0.5,0.47719875,logreg
0.75,0.57595,10,10,0.5,0.47719875,logreg
0.625,0.48755,10,10,0.5,0.47719875,logreg
0.625,0.49095,10,10,0.5,0.47719875,logreg
0.208333333333333,0.49245,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4366,10,10,0.5,0.47719875,logreg
0.625,0.5626,10,10,0.5,0.47719875,logreg
0.5,0.45005,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4133,10,10,0.5,0.47719875,logreg
0.166666666666667,0.45505,10,10,0.5,0.47719875,logreg
0.5,0.4643,10,10,0.5,0.47719875,logreg
0.375,0.4446,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4764,10,10,0.5,0.47719875,logreg
0.625,0.4567,10,10,0.5,0.47719875,logreg
0.291666666666667,0.53835,10,10,0.5,0.47719875,logreg
0.375,0.48955,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4972,10,10,0.5,0.47719875,logreg
0.4375,0.50085,10,10,0.5,0.47719875,logreg
0.708333333333333,0.51205,10,10,0.5,0.47719875,logreg
0.416666666666667,0.46115,10,10,0.5,0.47719875,logreg
0.791666666666667,0.64505,10,10,0.5,0.47719875,logreg
0.5625,0.53275,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.4244,10,10,0.5,0.47719875,logreg
0.541666666666667,0.48575,10,10,0.5,0.47719875,logreg
0.458333333333333,0.3976,10,10,0.5,0.47719875,logreg
0.541666666666667,0.53155,10,10,0.5,0.47719875,logreg
0.75,0.6129,10,10,0.5,0.47719875,logreg
0.291666666666667,0.52635,10,10,0.5,0.47719875,logreg
0.375,0.50165,10,10,0.5,0.47719875,logreg
0.625,0.47755,10,10,0.5,0.47719875,logreg
0.625,0.4812,10,10,0.5,0.47719875,logreg
0.8125,0.4603,10,10,0.5,0.47719875,logreg
0.4375,0.4163,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4302,10,10,0.5,0.47719875,logreg
0.625,0.4559,10,10,0.5,0.47719875,logreg
0.541666666666667,0.39325,10,10,0.5,0.47719875,logreg
0.458333333333333,0.49225,10,10,0.5,0.47719875,logreg
0.333333333333333,0.6014,10,10,0.5,0.47719875,logreg
0.166666666666667,0.44415,10,10,0.5,0.47719875,logreg
0.666666666666667,0.5437,10,10,0.5,0.47719875,logreg
0.4375,0.5275,10,10,0.5,0.47719875,logreg
0.666666666666667,0.49985,10,10,0.5,0.47719875,logreg
0.5625,0.5076,10,10,0.5,0.47719875,logreg
0.416666666666667,0.47945,10,10,0.5,0.47719875,logreg
0.25,0.528,10,10,0.5,0.47719875,logreg
0.25,0.50975,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.48075,10,10,0.5,0.47719875,logreg
0.25,0.51545,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5154,10,10,0.5,0.47719875,logreg
0.5,0.5569,10,10,0.5,0.47719875,logreg
0.625,0.41555,10,10,0.5,0.47719875,logreg
0.583333333333333,0.56715,10,10,0.5,0.47719875,logreg
0.3125,0.4335,10,10,0.5,0.47719875,logreg
0.4375,0.4044,10,10,0.5,0.47719875,logreg
0.416666666666667,0.54885,10,10,0.5,0.47719875,logreg
0.458333333333333,0.45895,10,10,0.5,0.47719875,logreg
0.333333333333333,0.33835,10,10,0.5,0.47719875,logreg
0.625,0.46695,10,10,0.5,0.47719875,logreg
0.5,0.49215,10,10,0.5,0.47719875,logreg
0.541666666666667,0.48015,10,10,0.5,0.47719875,logreg
0.416666666666667,0.46165,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4588,10,10,0.5,0.47719875,logreg
0.4375,0.4803,10,10,0.5,0.47719875,logreg
0.5625,0.49335,10,10,0.5,0.47719875,logreg
0.333333333333333,0.51805,10,10,0.5,0.47719875,logreg
0.416666666666667,0.46805,10,10,0.5,0.47719875,logreg
0.5,0.39835,10,10,0.5,0.47719875,logreg
0.583333333333333,0.48175,10,10,0.5,0.47719875,logreg
0.666666666666667,0.40805,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4308,10,10,0.5,0.47719875,logreg
0.5,0.53595,10,10,0.5,0.47719875,logreg
0.208333333333333,0.48315,10,10,0.5,0.47719875,logreg
0.5,0.5021,10,10,0.5,0.47719875,logreg
0.416666666666667,0.39715,10,10,0.5,0.47719875,logreg
0.625,0.4698,10,10,0.5,0.47719875,logreg
0.625,0.5787,10,10,0.5,0.47719875,logreg
0.4375,0.55805,10,10,0.5,0.47719875,logreg
0.333333333333333,0.3824,10,10,0.5,0.47719875,logreg
0.833333333333333,0.44095,10,10,0.5,0.47719875,logreg
0.25,0.5202,10,10,0.5,0.47719875,logreg
0.5625,0.5146,10,10,0.5,0.47719875,logreg
0.5,0.5049,10,10,0.5,0.47719875,logreg
0.5,0.50545,10,10,0.5,0.47719875,logreg
0,0.5238,10,10,0.5,0.47719875,logreg
0.5,0.5222,10,10,0.5,0.47719875,logreg
0.541666666666667,0.51305,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4565,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4957,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4264,10,10,0.5,0.47719875,logreg
0.5,0.51455,10,10,0.5,0.47719875,logreg
0.25,0.4314,10,10,0.5,0.47719875,logreg
0.166666666666667,0.5749,10,10,0.5,0.47719875,logreg
0.583333333333333,0.6096,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.4048,10,10,0.5,0.47719875,logreg
0.208333333333333,0.4422,10,10,0.5,0.47719875,logreg
0.4375,0.46865,10,10,0.5,0.47719875,logreg
0.625,0.555,10,10,0.5,0.47719875,logreg
0.208333333333333,0.49515,10,10,0.5,0.47719875,logreg
0.333333333333333,0.54515,10,10,0.5,0.47719875,logreg
0.291666666666667,0.39035,10,10,0.5,0.47719875,logreg
0.708333333333333,0.5701,10,10,0.5,0.47719875,logreg
0.416666666666667,0.53315,10,10,0.5,0.47719875,logreg
0.333333333333333,0.54705,10,10,0.5,0.47719875,logreg
0.4375,0.5799,10,10,0.5,0.47719875,logreg
0.5,0.55655,10,10,0.5,0.47719875,logreg
0.3125,0.45745,10,10,0.5,0.47719875,logreg
0.541666666666667,0.5283,10,10,0.5,0.47719875,logreg
0.6875,0.43485,10,10,0.5,0.47719875,logreg
0.75,0.36905,10,10,0.5,0.47719875,logreg
0.291666666666667,0.5832,10,10,0.5,0.47719875,logreg
0.375,0.52735,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.46525,10,10,0.5,0.47719875,logreg
0.4375,0.41915,10,10,0.5,0.47719875,logreg
0.4375,0.4534,10,10,0.5,0.47719875,logreg
0.458333333333333,0.45975,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4182,10,10,0.5,0.47719875,logreg
0.6875,0.4697,10,10,0.5,0.47719875,logreg
0.375,0.452,10,10,0.5,0.47719875,logreg
0.208333333333333,0.55905,10,10,0.5,0.47719875,logreg
0.541666666666667,0.49565,10,10,0.5,0.47719875,logreg
0.583333333333333,0.58675,10,10,0.5,0.47719875,logreg
0.541666666666667,0.52445,10,10,0.5,0.47719875,logreg
0.375,0.3873,10,10,0.5,0.47719875,logreg
0.833333333333333,0.55315,10,10,0.5,0.47719875,logreg
0.5625,0.58165,10,10,0.5,0.47719875,logreg
0.6875,0.54285,10,10,0.5,0.47719875,logreg
0.583333333333333,0.3756,10,10,0.5,0.47719875,logreg
0.833333333333333,0.5348,10,10,0.5,0.47719875,logreg
0.583333333333333,0.5396,10,10,0.5,0.47719875,logreg
0.416666666666667,0.48265,10,10,0.5,0.47719875,logreg
0.375,0.46955,10,10,0.5,0.47719875,logreg
0.208333333333333,0.4203,10,10,0.5,0.47719875,logreg
0.5,0.40985,10,10,0.5,0.47719875,logreg
0.5,0.5008,10,10,0.5,0.47719875,logreg
0.4375,0.5222,10,10,0.5,0.47719875,logreg
0.5,0.4269,10,10,0.5,0.47719875,logreg
0.3125,0.55275,10,10,0.5,0.47719875,logreg
0.458333333333333,0.5491,10,10,0.5,0.47719875,logreg
0.875,0.5611,10,10,0.5,0.47719875,logreg
