err.hat,errxy,n,p,prop,err,strat
0.5,0.42285,10,10,0.5,0.4339763,fdo
0.5,0.4982,10,10,0.5,0.4339763,fdo
0.7,0.46875,10,10,0.5,0.4339763,fdo
0.7,0.40515,10,10,0.5,0.4339763,fdo
0.2,0.46035,10,10,0.5,0.4339763,fdo
0.5,0.4375,10,10,0.5,0.4339763,fdo
0.8,0.46205,10,10,0.5,0.4339763,fdo
0.6,0.41755,10,10,0.5,0.4339763,fdo
0.5,0.42765,10,10,0.5,0.4339763,fdo
0.8,0.53215,10,10,0.5,0.4339763,fdo
0.5,0.4335,10,10,0.5,0.4339763,fdo
0.4,0.4078,10,10,0.5,0.4339763,fdo
0.7,0.4637,10,10,0.5,0.4339763,fdo
0.3,0.46035,10,10,0.5,0.4339763,fdo
0.4,0.41755,10,10,0.5,0.4339763,fdo
0.6,0.37715,10,10,0.5,0.4339763,fdo
0.9,0.4335,10,10,0.5,0.4339763,fdo
0.5,0.4698,10,10,0.5,0.4339763,fdo
0.6,0.45575,10,10,0.5,0.4339763,fdo
0.5,0.39765,10,10,0.5,0.4339763,fdo
0.9,0.4498,10,10,0.5,0.4339763,fdo
0.5,0.4133,10,10,0.5,0.4339763,fdo
0.4,0.41145,10,10,0.5,0.4339763,fdo
0.5,0.4078,10,10,0.5,0.4339763,fdo
0.7,0.3704,10,10,0.5,0.4339763,fdo
0.6,0.527,10,10,0.5,0.4339763,fdo
0.9,0.40515,10,10,0.5,0.4339763,fdo
0.6,0.4982,10,10,0.5,0.4339763,fdo
0.7,0.3503,10,10,0.5,0.4339763,fdo
0.7,0.46065,10,10,0.5,0.4339763,fdo
0.5,0.5038,10,10,0.5,0.4339763,fdo
0.5,0.4681,10,10,0.5,0.4339763,fdo
0.3,0.39765,10,10,0.5,0.4339763,fdo
0.5,0.3605,10,10,0.5,0.4339763,fdo
0.4,0.4195,10,10,0.5,0.4339763,fdo
0.6,0.41125,10,10,0.5,0.4339763,fdo
0.8,0.436,10,10,0.5,0.4339763,fdo
0.6,0.527,10,10,0.5,0.4339763,fdo
0.4,0.4195,10,10,0.5,0.4339763,fdo
0.7,0.48915,10,10,0.5,0.4339763,fdo
0.6,0.53215,10,10,0.5,0.4339763,fdo
0.6,0.435,10,10,0.5,0.4339763,fdo
0.5,0.446,10,10,0.5,0.4339763,fdo
0.4,0.4902,10,10,0.5,0.4339763,fdo
0.5,0.39305,10,10,0.5,0.4339763,fdo
0.5,0.39765,10,10,0.5,0.4339763,fdo
0.6,0.41155,10,10,0.5,0.4339763,fdo
0.6,0.46775,10,10,0.5,0.4339763,fdo
0.3,0.43945,10,10,0.5,0.4339763,fdo
0.3,0.43605,10,10,0.5,0.4339763,fdo
0.6,0.39305,10,10,0.5,0.4339763,fdo
0.2,0.4099,10,10,0.5,0.4339763,fdo
0.3,0.4335,10,10,0.5,0.4339763,fdo
0.8,0.41155,10,10,0.5,0.4339763,fdo
0.5,0.3819,10,10,0.5,0.4339763,fdo
0.1,0.42765,10,10,0.5,0.4339763,fdo
0.5,0.38865,10,10,0.5,0.4339763,fdo
0.8,0.436,10,10,0.5,0.4339763,fdo
0.6,0.42355,10,10,0.5,0.4339763,fdo
0.8,0.4099,10,10,0.5,0.4339763,fdo
0.6,0.4375,10,10,0.5,0.4339763,fdo
0.4,0.4379,10,10,0.5,0.4339763,fdo
0.4,0.52065,10,10,0.5,0.4339763,fdo
0.4,0.41145,10,10,0.5,0.4339763,fdo
0.6,0.3966,10,10,0.5,0.4339763,fdo
0.1,0.4379,10,10,0.5,0.4339763,fdo
0.3,0.36505,10,10,0.5,0.4339763,fdo
0.9,0.46205,10,10,0.5,0.4339763,fdo
0.9,0.3606,10,10,0.5,0.4339763,fdo
0.6,0.40925,10,10,0.5,0.4339763,fdo
0.5,0.4129,10,10,0.5,0.4339763,fdo
0.5,0.41755,10,10,0.5,0.4339763,fdo
0.6,0.4328,10,10,0.5,0.4339763,fdo
0.5,0.3877,10,10,0.5,0.4339763,fdo
0.8,0.46065,10,10,0.5,0.4339763,fdo
0.7,0.36505,10,10,0.5,0.4339763,fdo
0.8,0.42765,10,10,0.5,0.4339763,fdo
0.8,0.4498,10,10,0.5,0.4339763,fdo
0.5,0.4982,10,10,0.5,0.4339763,fdo
0.4,0.4787,10,10,0.5,0.4339763,fdo
0.7,0.4902,10,10,0.5,0.4339763,fdo
0.1,0.43935,10,10,0.5,0.4339763,fdo
0.4,0.3605,10,10,0.5,0.4339763,fdo
0.5,0.38785,10,10,0.5,0.4339763,fdo
0.4,0.4787,10,10,0.5,0.4339763,fdo
0.5,0.4945,10,10,0.5,0.4339763,fdo
0.2,0.39765,10,10,0.5,0.4339763,fdo
0.4,0.5213,10,10,0.5,0.4339763,fdo
0.4,0.414,10,10,0.5,0.4339763,fdo
0.3,0.4208,10,10,0.5,0.4339763,fdo
0.6,0.5069,10,10,0.5,0.4339763,fdo
0.7,0.3877,10,10,0.5,0.4339763,fdo
0.4,0.4379,10,10,0.5,0.4339763,fdo
0.8,0.3503,10,10,0.5,0.4339763,fdo
0.7,0.3819,10,10,0.5,0.4339763,fdo
0.7,0.41125,10,10,0.5,0.4339763,fdo
0.2,0.3606,10,10,0.5,0.4339763,fdo
0.9,0.4681,10,10,0.5,0.4339763,fdo
0.9,0.4637,10,10,0.5,0.4339763,fdo
0.7,0.37455,10,10,0.5,0.4339763,fdo
0.5,0.4078,10,10,0.5,0.4339763,fdo
0.6,0.4195,10,10,0.5,0.4339763,fdo
0.5,0.41755,10,10,0.5,0.4339763,fdo
0.6,0.3716,10,10,0.5,0.4339763,fdo
0.2,0.39305,10,10,0.5,0.4339763,fdo
0.6,0.5255,10,10,0.5,0.4339763,fdo
0.6,0.56045,10,10,0.5,0.4339763,fdo
0.7,0.4651,10,10,0.5,0.4339763,fdo
0.4,0.4846,10,10,0.5,0.4339763,fdo
0.6,0.56045,10,10,0.5,0.4339763,fdo
0.7,0.39255,10,10,0.5,0.4339763,fdo
0.9,0.44295,10,10,0.5,0.4339763,fdo
0.5,0.4714,10,10,0.5,0.4339763,fdo
