err.hat,errxy,n,p,prop,err,strat
0.25,0.3508,10,10,0.5,0.44898885,sdcv
0.25,0.48245,10,10,0.5,0.44898885,sdcv
0,0.4333,10,10,0.5,0.44898885,sdcv
0.5,0.49455,10,10,0.5,0.44898885,sdcv
0.25,0.4448,10,10,0.5,0.44898885,sdcv
0.25,0.48645,10,10,0.5,0.44898885,sdcv
0.5,0.3462,10,10,0.5,0.44898885,sdcv
0.25,0.4186,10,10,0.5,0.44898885,sdcv
0.5,0.40405,10,10,0.5,0.44898885,sdcv
0.25,0.41565,10,10,0.5,0.44898885,sdcv
0.5,0.4474,10,10,0.5,0.44898885,sdcv
1,0.47145,10,10,0.5,0.44898885,sdcv
0.5,0.4298,10,10,0.5,0.44898885,sdcv
0.25,0.4784,10,10,0.5,0.44898885,sdcv
0.5,0.4185,10,10,0.5,0.44898885,sdcv
0.5,0.3656,10,10,0.5,0.44898885,sdcv
0.5,0.3924,10,10,0.5,0.44898885,sdcv
0.25,0.45135,10,10,0.5,0.44898885,sdcv
0,0.3565,10,10,0.5,0.44898885,sdcv
1,0.48775,10,10,0.5,0.44898885,sdcv
0.75,0.50535,10,10,0.5,0.44898885,sdcv
0.5,0.4239,10,10,0.5,0.44898885,sdcv
0,0.465,10,10,0.5,0.44898885,sdcv
0.5,0.43255,10,10,0.5,0.44898885,sdcv
0.5,0.35075,10,10,0.5,0.44898885,sdcv
0.75,0.44585,10,10,0.5,0.44898885,sdcv
0.5,0.4414,10,10,0.5,0.44898885,sdcv
0.75,0.3513,10,10,0.5,0.44898885,sdcv
0.75,0.47635,10,10,0.5,0.44898885,sdcv
1,0.51235,10,10,0.5,0.44898885,sdcv
0.75,0.45605,10,10,0.5,0.44898885,sdcv
1,0.47805,10,10,0.5,0.44898885,sdcv
0.25,0.39645,10,10,0.5,0.44898885,sdcv
0.75,0.43125,10,10,0.5,0.44898885,sdcv
0.5,0.36165,10,10,0.5,0.44898885,sdcv
0.25,0.3452,10,10,0.5,0.44898885,sdcv
0.25,0.40215,10,10,0.5,0.44898885,sdcv
0.5,0.4382,10,10,0.5,0.44898885,sdcv
1,0.3588,10,10,0.5,0.44898885,sdcv
0.25,0.4642,10,10,0.5,0.44898885,sdcv
0.5,0.4305,10,10,0.5,0.44898885,sdcv
0,0.37445,10,10,0.5,0.44898885,sdcv
0.75,0.55615,10,10,0.5,0.44898885,sdcv
0.75,0.46295,10,10,0.5,0.44898885,sdcv
0.75,0.4545,10,10,0.5,0.44898885,sdcv
0.25,0.45485,10,10,0.5,0.44898885,sdcv
0.5,0.51375,10,10,0.5,0.44898885,sdcv
0.25,0.4513,10,10,0.5,0.44898885,sdcv
0.25,0.4464,10,10,0.5,0.44898885,sdcv
0.5,0.4836,10,10,0.5,0.44898885,sdcv
0.5,0.54785,10,10,0.5,0.44898885,sdcv
0.5,0.4729,10,10,0.5,0.44898885,sdcv
0.75,0.45855,10,10,0.5,0.44898885,sdcv
0.5,0.3721,10,10,0.5,0.44898885,sdcv
0.5,0.45145,10,10,0.5,0.44898885,sdcv
0.5,0.48165,10,10,0.5,0.44898885,sdcv
0.5,0.3966,10,10,0.5,0.44898885,sdcv
0.75,0.48005,10,10,0.5,0.44898885,sdcv
0.5,0.4176,10,10,0.5,0.44898885,sdcv
0.25,0.5168,10,10,0.5,0.44898885,sdcv
0.75,0.43655,10,10,0.5,0.44898885,sdcv
0.25,0.47215,10,10,0.5,0.44898885,sdcv
0.75,0.4693,10,10,0.5,0.44898885,sdcv
0.25,0.36765,10,10,0.5,0.44898885,sdcv
0.25,0.4872,10,10,0.5,0.44898885,sdcv
0.75,0.52355,10,10,0.5,0.44898885,sdcv
0.25,0.48245,10,10,0.5,0.44898885,sdcv
0.5,0.47205,10,10,0.5,0.44898885,sdcv
0.5,0.48675,10,10,0.5,0.44898885,sdcv
0.75,0.45105,10,10,0.5,0.44898885,sdcv
0.5,0.4318,10,10,0.5,0.44898885,sdcv
0.5,0.455,10,10,0.5,0.44898885,sdcv
0.5,0.48095,10,10,0.5,0.44898885,sdcv
0.25,0.5428,10,10,0.5,0.44898885,sdcv
0.5,0.4315,10,10,0.5,0.44898885,sdcv
0.25,0.49555,10,10,0.5,0.44898885,sdcv
0.75,0.46695,10,10,0.5,0.44898885,sdcv
0.75,0.45065,10,10,0.5,0.44898885,sdcv
0.5,0.5547,10,10,0.5,0.44898885,sdcv
0.75,0.4687,10,10,0.5,0.44898885,sdcv
0.5,0.5551,10,10,0.5,0.44898885,sdcv
